LOGTTID;NOTTID;T:concept:name;E:time:timestamp;E:concept:name;LOTETT;E:lifecycle:transition
104561621;6;43239723;16/7/2019 10:00;SE MUDO;251421-A;complete
104474788;0;43239921;10/7/2019 16:27;IMPUESTA;251421-A;start
104508055;1;43239921;11/7/2019 11:19;ENTREGADO;251421-A;complete
104474789;0;43239922;10/7/2019 16:27;IMPUESTA;251421-A;start
104508056;1;43239922;11/7/2019 11:17;ENTREGADO;251421-A;complete
104474786;0;43239923;10/7/2019 16:27;IMPUESTA;251421-A;start
104508053;20;43239923;11/7/2019 11:17;DESCONOCIDO;251421-A;complete
104470249;0;43240099;10/7/2019 16:52;IMPUESTA;251421-A;start
104506432;1;43240099;11/7/2019 12:49;ENTREGADO;251421-A;complete
104470248;0;43240100;10/7/2019 16:52;IMPUESTA;251421-A;start
104506431;9;43240100;11/7/2019 12:47;PLAZO VENCIDO NO RECL.;251421-A;complete
104470251;0;43240101;10/7/2019 16:52;IMPUESTA;251421-A;start
104506434;1;43240101;11/7/2019 12:51;ENTREGADO;251421-A;complete
104473117;0;43240226;10/7/2019 16:51;IMPUESTA;251421-A;start
104507753;1;43240226;11/7/2019 11:15;ENTREGADO;251421-A;complete
104475471;0;43240227;10/7/2019 7:55;IMPUESTA;251421-A;start
104508291;1;43240227;11/7/2019 11:15;ENTREGADO;251421-A;complete
104475473;0;43240228;10/7/2019 7:55;IMPUESTA;251421-A;start
104508293;1;43240228;11/7/2019 11:15;ENTREGADO;251421-A;complete
104475474;0;43240229;10/7/2019 7:55;IMPUESTA;251421-A;start
104508294;1;43240229;11/7/2019 11:15;ENTREGADO;251421-A;complete
104474974;0;43240430;10/7/2019 12:25;IMPUESTA;251421-A;start
104529130;6;43240430;12/7/2019 14:00;SE MUDO;251421-A;complete
104477056;0;43240431;10/7/2019 15:08;IMPUESTA;251421-A;start
104529531;20;43240431;12/7/2019 14:00;DESCONOCIDO;251421-A;complete
104477055;0;43240432;10/7/2019 15:08;IMPUESTA;251421-A;start
104529530;1;43240432;12/7/2019 14:00;ENTREGADO;251421-A;complete
104477058;0;43240433;10/7/2019 15:08;IMPUESTA;251421-A;start
104529533;1;43240433;12/7/2019 14:00;ENTREGADO;251421-A;complete
104474718;0;43240587;10/7/2019 12:24;IMPUESTA;251421-A;start
104529047;20;43240587;12/7/2019 14:00;DESCONOCIDO;251421-A;complete
104474719;0;43240588;10/7/2019 12:24;IMPUESTA;251421-A;start
104529048;9;43240588;12/7/2019 14:00;PLAZO VENCIDO NO RECL.;251421-A;complete
104474720;0;43240589;10/7/2019 12:24;IMPUESTA;251421-A;start
104529049;1;43240589;12/7/2019 14:00;ENTREGADO;251421-A;complete
104479203;0;43240779;10/7/2019 7:12;IMPUESTA;251421-A;start
104530282;1;43240779;12/7/2019 14:00;ENTREGADO;251421-A;complete
104479206;0;43240780;10/7/2019 7:12;IMPUESTA;251421-A;start
104530285;1;43240780;12/7/2019 14:00;ENTREGADO;251421-A;complete
104479205;0;43240781;10/7/2019 7:12;IMPUESTA;251421-A;start
104530284;1;43240781;12/7/2019 14:00;ENTREGADO;251421-A;complete
104722366;9;43240952;12/7/2019 16:00;PLAZO VENCIDO NO RECL.;251421-A;complete
104479397;0;43240952;10/7/2019 12:38;IMPUESTA;251421-A;start
104530488;2;43240952;12/7/2019 12:00;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104722367;9;43240953;12/7/2019 16:00;PLAZO VENCIDO NO RECL.;251421-A;complete
104479398;0;43240953;10/7/2019 12:38;IMPUESTA;251421-A;start
104530489;2;43240953;12/7/2019 12:00;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104479399;0;43240954;10/7/2019 12:38;IMPUESTA;251421-A;start
104530490;1;43240954;12/7/2019 12:00;ENTREGADO;251421-A;complete
104479228;0;43241061;10/7/2019 12:37;IMPUESTA;251421-A;start
104530307;9;43241061;12/7/2019 14:30;PLAZO VENCIDO NO RECL.;251421-A;complete
104722330;9;43241062;12/7/2019 16:00;PLAZO VENCIDO NO RECL.;251421-A;complete
104479227;0;43241062;10/7/2019 12:33;IMPUESTA;251421-A;start
104530306;2;43241062;12/7/2019 13:40;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104479151;0;43241150;10/7/2019 7:11;IMPUESTA;251421-A;start
104530236;8;43241150;12/7/2019 13:31;RECHAZADO;251421-A;complete
104722327;9;43241151;12/7/2019 16:00;PLAZO VENCIDO NO RECL.;251421-A;complete
104479168;0;43241151;10/7/2019 7:11;IMPUESTA;251421-A;start
104530253;2;43241151;12/7/2019 12:00;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104722326;9;43241152;12/7/2019 16:00;PLAZO VENCIDO NO RECL.;251421-A;complete
104479167;0;43241152;10/7/2019 7:11;IMPUESTA;251421-A;start
104530252;2;43241152;12/7/2019 12:00;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104475853;0;43241307;10/7/2019 10:36;IMPUESTA;251421-A;start
104529329;2;43241307;12/7/2019 12:02;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104548551;9;43241307;12/7/2019 18:00;PLAZO VENCIDO NO RECL.;251421-A;complete
104475854;0;43241308;10/7/2019 10:36;IMPUESTA;251421-A;start
104529330;2;43241308;12/7/2019 11:10;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104548552;9;43241308;12/7/2019 18:00;PLAZO VENCIDO NO RECL.;251421-A;complete
104475859;0;43241309;10/7/2019 10:36;IMPUESTA;251421-A;start
104529335;2;43241309;12/7/2019 12:34;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104548557;9;43241309;12/7/2019 18:00;PLAZO VENCIDO NO RECL.;251421-A;complete
104473389;0;43241458;10/7/2019 15:56;IMPUESTA;251421-A;start
104579053;20;43241458;11/7/2019 11:38;DESCONOCIDO;251421-A;complete
104473391;0;43241459;10/7/2019 15:56;IMPUESTA;251421-A;start
104579055;20;43241459;11/7/2019 11:38;DESCONOCIDO;251421-A;complete
104473390;0;43241460;10/7/2019 15:56;IMPUESTA;251421-A;start
104579054;20;43241460;11/7/2019 11:38;DESCONOCIDO;251421-A;complete
104472041;0;43241650;10/7/2019 14:13;IMPUESTA;251421-A;start
104507272;2;43241650;11/7/2019 13:15;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104528167;9;43241650;11/7/2019 18:00;PLAZO VENCIDO NO RECL.;251421-A;complete
104472042;0;43241651;10/7/2019 14:13;IMPUESTA;251421-A;start
104507273;2;43241651;11/7/2019 13:25;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104528168;9;43241651;11/7/2019 18:00;PLAZO VENCIDO NO RECL.;251421-A;complete
104472043;0;43241652;10/7/2019 14:13;IMPUESTA;251421-A;start
104507274;20;43241652;11/7/2019 10:07;DESCONOCIDO;251421-A;complete
104473254;0;43241868;10/7/2019 16:16;IMPUESTA;251421-A;start
104507823;2;43241868;11/7/2019 13:20;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104528516;9;43241868;11/7/2019 18:00;PLAZO VENCIDO NO RECL.;251421-A;complete
104473253;0;43241869;10/7/2019 16:16;IMPUESTA;251421-A;start
104507822;2;43241869;11/7/2019 13:20;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104528515;9;43241869;11/7/2019 18:00;PLAZO VENCIDO NO RECL.;251421-A;complete
104473256;0;43241870;10/7/2019 16:16;IMPUESTA;251421-A;start
104528517;9;43241870;11/7/2019 18:00;PLAZO VENCIDO NO RECL.;251421-A;complete
104469854;0;43242033;10/7/2019 15:43;IMPUESTA;251421-A;start
104527668;9;43242033;12/7/2019 11:25;PLAZO VENCIDO NO RECL.;251421-A;complete
104469855;0;43242034;10/7/2019 15:43;IMPUESTA;251421-A;start
104527669;9;43242034;12/7/2019 13:25;PLAZO VENCIDO NO RECL.;251421-A;complete
104469858;0;43242035;10/7/2019 15:43;IMPUESTA;251421-A;start
104595553;8;43242035;12/7/2019 16:55;RECHAZADO;251421-A;complete
104470329;0;43242166;10/7/2019 15:33;IMPUESTA;251421-A;start
104506528;1;43242166;11/7/2019 10:10;ENTREGADO;251421-A;complete
104470327;0;43242167;10/7/2019 15:33;IMPUESTA;251421-A;start
104506524;2;43242167;11/7/2019 13:16;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104506525;9;43242167;11/7/2019 15:30;PLAZO VENCIDO NO RECL.;251421-A;complete
104470752;0;43242168;10/7/2019 15:34;IMPUESTA;251421-A;start
104506820;2;43242168;11/7/2019 10:25;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104506821;9;43242168;11/7/2019 15:30;PLAZO VENCIDO NO RECL.;251421-A;complete
104472457;0;43242238;10/7/2019 15:31;IMPUESTA;251421-A;start
104507454;9;43242238;11/7/2019 11:27;PLAZO VENCIDO NO RECL.;251421-A;complete
104472458;0;43242239;10/7/2019 15:31;IMPUESTA;251421-A;start
104507455;6;43242239;11/7/2019 10:15;SE MUDO;251421-A;complete
104472451;0;43242240;10/7/2019 15:31;IMPUESTA;251421-A;start
104507449;5;43242240;11/7/2019 12:01;DIRECCION INEXISTENTE;251421-A;complete
104471535;0;43242400;10/7/2019 7:32;IMPUESTA;251421-A;start
104507136;2;43242400;11/7/2019 13:00;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104528026;4;43242400;12/7/2019 13:00;CERRADO/AUSENTE/2-VISIT;251421-A;middle
104528027;9;43242400;12/7/2019 15:38;PLAZO VENCIDO NO RECL.;251421-A;complete
104471536;0;43242401;10/7/2019 7:32;IMPUESTA;251421-A;start
104507137;2;43242401;11/7/2019 13:00;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104528028;4;43242401;12/7/2019 13:00;CERRADO/AUSENTE/2-VISIT;251421-A;middle
104528029;9;43242401;12/7/2019 15:38;PLAZO VENCIDO NO RECL.;251421-A;complete
104471537;0;43242402;10/7/2019 7:32;IMPUESTA;251421-A;start
104507138;1;43242402;11/7/2019 13:00;ENTREGADO;251421-A;complete
104475555;0;43242546;10/7/2019 16:30;IMPUESTA;251421-A;start
104548392;2;43242546;15/7/2019 16:21;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104609733;2;43242546;19/7/2019 16:32;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104475556;0;43242547;10/7/2019 16:30;IMPUESTA;251421-A;start
104529263;1;43242547;12/7/2019 13:00;ENTREGADO;251421-A;complete
104475557;0;43242548;10/7/2019 16:30;IMPUESTA;251421-A;start
104508366;2;43242548;11/7/2019 13:00;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104529264;1;43242548;12/7/2019 13:00;ENTREGADO;251421-A;complete
104470668;0;43242669;10/7/2019 16:39;IMPUESTA;251421-A;start
104527821;2;43242669;12/7/2019 11:40;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104527822;9;43242669;12/7/2019 14:40;PLAZO VENCIDO NO RECL.;251421-A;complete
104470669;0;43242670;10/7/2019 16:39;IMPUESTA;251421-A;start
104547010;1;43242670;15/7/2019 10:07;ENTREGADO;251421-A;complete
104470674;0;43242671;10/7/2019 16:39;IMPUESTA;251421-A;start
104547011;1;43242671;15/7/2019 9:23;ENTREGADO;251421-A;complete
104470675;0;43242672;10/7/2019 16:39;IMPUESTA;251421-A;start
104506774;5;43242672;11/7/2019 12:12;DIRECCION INEXISTENTE;251421-A;complete
104474853;0;43242865;10/7/2019 7:47;IMPUESTA;251421-A;start
104609657;5;43242865;11/7/2019 15:00;DIRECCION INEXISTENTE;251421-A;complete
104650688;9;43242866;26/7/2019 10:25;PLAZO VENCIDO NO RECL.;251421-A;complete
104474854;0;43242866;10/7/2019 7:47;IMPUESTA;251421-A;start
104529111;80;43242866;12/7/2019 13:28;EN ESPERA EN SUCURSAL;251421-A;complete
104474855;0;43242867;10/7/2019 7:47;IMPUESTA;251421-A;start
104609658;20;43242867;11/7/2019 14:20;DESCONOCIDO;251421-A;complete
104658650;9;43243006;29/7/2019 15:07;PLAZO VENCIDO NO RECL.;251421-A;complete
104471272;0;43243006;10/7/2019 15:10;IMPUESTA;251421-A;start
104547161;80;43243006;15/7/2019 13:21;EN ESPERA EN SUCURSAL;251421-A;complete
104673285;9;43243007;31/7/2019 15:15;PLAZO VENCIDO NO RECL.;251421-A;complete
104471269;0;43243007;10/7/2019 15:10;IMPUESTA;251421-A;start
104578908;80;43243007;17/7/2019 11:16;EN ESPERA EN SUCURSAL;251421-A;complete
104471271;0;43243008;10/7/2019 15:10;IMPUESTA;251421-A;start
104629414;12;43243008;17/7/2019 12:56;DIRECCION INSUFICIENTE;251421-A;complete
104477036;0;43243159;10/7/2019 14:00;IMPUESTA;251421-A;start
104508756;1;43243159;11/7/2019 13:33;ENTREGADO;251421-A;complete
104477035;0;43243160;10/7/2019 14:00;IMPUESTA;251421-A;start
104508755;1;43243160;11/7/2019 12:36;ENTREGADO;251421-A;complete
104477038;0;43243161;10/7/2019 14:00;IMPUESTA;251421-A;start
104508758;2;43243161;11/7/2019 13:33;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104475892;0;43243663;10/7/2019 10:55;IMPUESTA;251421-A;start
104529364;1;43243663;12/7/2019 11:15;ENTREGADO;251421-A;complete
104475945;0;43243664;10/7/2019 10:54;IMPUESTA;251421-A;start
104529395;2;43243664;12/7/2019 14:05;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104529396;9;43243664;12/7/2019 16:45;PLAZO VENCIDO NO RECL.;251421-A;complete
104475946;0;43243665;10/7/2019 10:54;IMPUESTA;251421-A;start
104508431;2;43243665;11/7/2019 12:45;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104508432;9;43243665;11/7/2019 16:00;PLAZO VENCIDO NO RECL.;251421-A;complete
104478885;0;43243826;10/7/2019 10:50;IMPUESTA;251421-A;start
104530076;1;43243826;12/7/2019 11:12;ENTREGADO;251421-A;complete
104478886;0;43243827;10/7/2019 10:50;IMPUESTA;251421-A;start
104509064;20;43243827;11/7/2019 12:36;DESCONOCIDO;251421-A;complete
104478883;0;43243828;10/7/2019 10:50;IMPUESTA;251421-A;start
104509063;20;43243828;11/7/2019 12:36;DESCONOCIDO;251421-A;complete
104478182;0;43244053;10/7/2019 10:43;IMPUESTA;251421-A;start
104562740;6;43244053;12/7/2019 13:12;SE MUDO;251421-A;complete
104478183;0;43244054;10/7/2019 10:43;IMPUESTA;251421-A;start
104508958;1;43244054;11/7/2019 9:00;ENTREGADO;251421-A;complete
104478184;0;43244055;10/7/2019 10:43;IMPUESTA;251421-A;start
104508959;1;43244055;11/7/2019 10:52;ENTREGADO;251421-A;complete
104474221;0;43244165;10/7/2019 11:08;IMPUESTA;251421-A;start
104579153;1;43244165;12/7/2019 12:41;ENTREGADO;251421-A;complete
104474222;0;43244166;10/7/2019 11:08;IMPUESTA;251421-A;start
104579154;20;43244166;15/7/2019 13:41;DESCONOCIDO;251421-A;complete
104474219;0;43244167;10/7/2019 11:08;IMPUESTA;251421-A;start
104579151;2;43244167;12/7/2019 13:21;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104579152;9;43244167;12/7/2019 16:11;PLAZO VENCIDO NO RECL.;251421-A;complete
104474394;0;43244485;10/7/2019 12:15;IMPUESTA;251421-A;start
104528837;2;43244485;12/7/2019 12:00;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104548153;9;43244485;15/7/2019 12:00;PLAZO VENCIDO NO RECL.;251421-A;complete
104474395;0;43244486;10/7/2019 12:15;IMPUESTA;251421-A;start
104528838;2;43244486;12/7/2019 9:00;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104548154;9;43244486;15/7/2019 12:00;PLAZO VENCIDO NO RECL.;251421-A;complete
104474392;0;43244487;10/7/2019 12:15;IMPUESTA;251421-A;start
104612007;6;43244487;19/7/2019 15:00;SE MUDO;251421-A;complete
104474393;0;43244488;10/7/2019 12:15;IMPUESTA;251421-A;start
104579181;6;43244488;17/7/2019 11:24;SE MUDO;251421-A;complete
104474388;0;43244489;10/7/2019 12:15;IMPUESTA;251421-A;start
104528835;20;43244489;12/7/2019 9:26;DESCONOCIDO;251421-A;complete
104548150;9;43244489;15/7/2019 12:00;PLAZO VENCIDO NO RECL.;251421-A;complete
104474389;0;43244490;10/7/2019 12:15;IMPUESTA;251421-A;start
104548151;2;43244490;15/7/2019 9:48;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104474390;0;43244491;10/7/2019 12:15;IMPUESTA;251421-A;start
104548152;20;43244491;15/7/2019 9:23;DESCONOCIDO;251421-A;complete
104474391;0;43244492;10/7/2019 12:15;IMPUESTA;251421-A;start
104528836;20;43244492;12/7/2019 11:21;DESCONOCIDO;251421-A;complete
104474384;0;43244493;10/7/2019 12:15;IMPUESTA;251421-A;start
104528833;20;43244493;12/7/2019 11:21;DESCONOCIDO;251421-A;complete
104474385;0;43244494;10/7/2019 12:15;IMPUESTA;251421-A;start
104528834;20;43244494;12/7/2019 11:21;DESCONOCIDO;251421-A;complete
104474386;0;43244495;10/7/2019 12:15;IMPUESTA;251421-A;start
104548148;2;43244495;15/7/2019 12:05;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104562261;9;43244495;16/7/2019 11:50;PLAZO VENCIDO NO RECL.;251421-A;complete
104474387;0;43244496;10/7/2019 12:15;IMPUESTA;251421-A;start
104548149;2;43244496;15/7/2019 12:05;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104562262;9;43244496;16/7/2019 11:50;PLAZO VENCIDO NO RECL.;251421-A;complete
104473899;0;43244706;10/7/2019 11:58;IMPUESTA;251421-A;start
104528741;2;43244706;12/7/2019 9:00;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104547770;9;43244706;15/7/2019 12:00;PLAZO VENCIDO NO RECL.;251421-A;complete
104473900;0;43244707;10/7/2019 11:58;IMPUESTA;251421-A;start
104528742;2;43244707;12/7/2019 12:00;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104547771;9;43244707;15/7/2019 12:00;PLAZO VENCIDO NO RECL.;251421-A;complete
104473901;0;43244708;10/7/2019 11:58;IMPUESTA;251421-A;start
104528743;2;43244708;12/7/2019 9:15;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104547772;9;43244708;15/7/2019 12:00;PLAZO VENCIDO NO RECL.;251421-A;complete
104474506;0;43244902;10/7/2019 12:02;IMPUESTA;251421-A;start
104528898;2;43244902;12/7/2019 10:10;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104548226;9;43244902;15/7/2019 9:00;PLAZO VENCIDO NO RECL.;251421-A;complete
104474501;0;43244903;10/7/2019 12:02;IMPUESTA;251421-A;start
104528895;2;43244903;12/7/2019 10:45;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104548224;9;43244903;15/7/2019 9:00;PLAZO VENCIDO NO RECL.;251421-A;complete
104474502;0;43244904;10/7/2019 12:02;IMPUESTA;251421-A;start
104528896;20;43244904;12/7/2019 11:21;DESCONOCIDO;251421-A;complete
104476647;0;43245149;10/7/2019 12:34;IMPUESTA;251421-A;start
104529482;2;43245149;12/7/2019 14:00;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104562536;2;43245149;15/7/2019 10:00;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104562537;9;43245149;16/7/2019 12:00;PLAZO VENCIDO NO RECL.;251421-A;complete
104476646;0;43245150;10/7/2019 12:34;IMPUESTA;251421-A;start
104548938;2;43245150;12/7/2019 10:05;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104548939;9;43245150;15/7/2019 12:00;PLAZO VENCIDO NO RECL.;251421-A;complete
104474254;0;43245219;10/7/2019 11:24;IMPUESTA;251421-A;start
104562192;2;43245219;16/7/2019 10:00;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104562193;2;43245219;16/7/2019 11:00;CERRADO/AUSENTE/1-VISIT;251421-A;middle
104579163;9;43245219;17/7/2019 12:00;PLAZO VENCIDO NO RECL.;251421-A;complete
104474255;0;43245220;10/7/2019 11:24;IMPUESTA;251421-A;start
104562194;20;43245220;16/7/2019 11:30;DESCONOCIDO;251421-A;complete
109407406;1;44133881;12/6/2020 10:00;ENTREGADO;303556-A;complete
109393107;0;44133881;9/6/2020 14:45;IMPUESTA;303556-A;start
109407407;1;44133882;12/6/2020 11:00;ENTREGADO;303556-A;complete
109393108;0;44133882;9/6/2020 14:45;IMPUESTA;303556-A;start
109407402;9;44133883;12/6/2020 11:36;PLAZO VENCIDO NO RECL.;303556-A;complete
109393099;0;44133883;9/6/2020 14:45;IMPUESTA;303556-A;start
109549527;0;44203501;21/7/2020 13:54;IMPUESTA;310318-A;start
109573134;1;44203501;24/7/2020 11:10;ENTREGADO;310318-A;complete
109578503;20;44203502;27/7/2020 9:50;DESCONOCIDO;310318-A;complete
109549494;0;44203502;21/7/2020 14:04;IMPUESTA;310318-A;start
109548921;0;44203565;21/7/2020 13:57;IMPUESTA;310318-A;start
109572941;2;44203565;24/7/2020 10:10;CERRADO/AUSENTE/1-VISIT;310318-A;middle
109572942;9;44203565;24/7/2020 13:00;PLAZO VENCIDO NO RECL.;310318-A;complete
109622276;2;44203566;5/8/2020 13:50;CERRADO/AUSENTE/1-VISIT;310318-A;middle
109641109;9;44203566;10/8/2020 14:28;PLAZO VENCIDO NO RECL.;310318-A;complete
109548917;0;44203566;21/7/2020 14:05;IMPUESTA;310318-A;start
109549318;0;44203619;21/7/2020 13:58;IMPUESTA;310318-A;start
109573111;1;44203619;24/7/2020 10:00;ENTREGADO;310318-A;complete
109549315;0;44203620;21/7/2020 13:57;IMPUESTA;310318-A;start
109573107;2;44203620;24/7/2020 10:00;CERRADO/AUSENTE/1-VISIT;310318-A;middle
109573108;9;44203620;24/7/2020 12:30;PLAZO VENCIDO NO RECL.;310318-A;complete
109575298;1;44203656;24/7/2020 10:42;ENTREGADO;310318-A;complete
109549067;0;44203656;21/7/2020 14:11;IMPUESTA;310318-A;start
109549068;0;44203657;21/7/2020 14:11;IMPUESTA;310318-A;start
109572980;1;44203657;24/7/2020 10:50;ENTREGADO;310318-A;complete
109537536;1;44204211;20/7/2020 13:00;ENTREGADO;0310398A;complete
109531007;0;44204211;17/7/2020 19:38;IMPUESTA;0310398A;start
109537534;1;44204212;20/7/2020 13:00;ENTREGADO;0310399A;complete
109531005;0;44204212;17/7/2020 19:38;IMPUESTA;0310399A;start
109562880;1;44204322;22/7/2020 15:10;ENTREGADO;0310488A;complete
109537164;0;44204322;20/7/2020 20:20;IMPUESTA;0310488A;start
109553126;1;44204323;22/7/2020 13:43;ENTREGADO;0310488A;complete
109537159;0;44204323;20/7/2020 20:20;IMPUESTA;0310488A;start
109551908;1;44204436;22/7/2020 8:48;ENTREGADO;0310513A;complete
109536163;0;44204436;20/7/2020 20:22;IMPUESTA;0310513A;start
109543669;2;44204436;21/7/2020 12:10;CERRADO/AUSENTE/1-VISIT;0310513A;middle
109581033;80;44204437;28/7/2020 11:00;EN ESPERA EN SUCURSAL;0310514A;complete
109561937;2;44204437;23/7/2020 12:00;CERRADO/AUSENTE/1-VISIT;0310514A;middle
109619905;9;44204437;5/8/2020 12:25;PLAZO VENCIDO NO RECL.;0310514A;complete
109543695;0;44204437;21/7/2020 14:14;IMPUESTA;0310514A;start
109568988;2;44204437;24/7/2020 12:20;CERRADO/AUSENTE/1-VISIT;0310514A;middle
109575510;4;44204437;27/7/2020 10:00;CERRADO/AUSENTE/2-VISIT;0310514A;middle
109561925;1;44204522;23/7/2020 8:38;ENTREGADO;0310599A;complete
109536171;0;44204522;20/7/2020 20:25;IMPUESTA;0310599A;start
109543808;0;44204523;21/7/2020 14:03;IMPUESTA;0310600A;start
109575549;1;44204523;27/7/2020 10:45;ENTREGADO;0310600A;complete
109536150;0;44204649;20/7/2020 20:23;IMPUESTA;0310716A;start
109543664;1;44204649;21/7/2020 12:12;ENTREGADO;0310716A;complete
109551919;1;44204650;22/7/2020 10:50;ENTREGADO;0310716A;complete
109536182;0;44204650;20/7/2020 20:23;IMPUESTA;0310716A;start
109580896;9;44204769;27/7/2020 15:40;PLAZO VENCIDO NO RECL.;310718-A;complete
109560484;0;44204769;22/7/2020 18:25;IMPUESTA;310718-A;start
109558396;0;44204770;22/7/2020 19:36;IMPUESTA;310718-A;start
109555139;0;44204931;22/7/2020 19:32;IMPUESTA;310718-A;start
109582329;2;44204931;28/7/2020 11:15;CERRADO/AUSENTE/1-VISIT;310718-A;middle
109582330;9;44204931;28/7/2020 15:00;PLAZO VENCIDO NO RECL.;310718-A;complete
109555140;0;44204932;22/7/2020 19:32;IMPUESTA;310718-A;start
109598086;2;44204932;30/7/2020 10:45;CERRADO/AUSENTE/1-VISIT;310718-A;middle
109598087;9;44204932;30/7/2020 15:40;PLAZO VENCIDO NO RECL.;310718-A;complete
109554884;0;44205159;22/7/2020 19:44;IMPUESTA;310718-A;start
109577208;1;44205159;27/7/2020 11:25;ENTREGADO;310718-A;complete
109554885;0;44205160;22/7/2020 19:44;IMPUESTA;310718-A;start
109577209;1;44205160;27/7/2020 12:05;ENTREGADO;310718-A;complete
109555037;0;44205264;22/7/2020 18:35;IMPUESTA;310718-A;start
109582308;20;44205264;28/7/2020 11:00;DESCONOCIDO;310718-A;complete
109554639;0;44205265;22/7/2020 18:35;IMPUESTA;310718-A;start
109577080;2;44205265;27/7/2020 13:22;CERRADO/AUSENTE/1-VISIT;310718-A;middle
109582229;9;44205265;28/7/2020 12:00;PLAZO VENCIDO NO RECL.;310718-A;complete
109558045;0;44205401;22/7/2020 19:22;IMPUESTA;310718-A;start
109584119;9;44205401;28/7/2020 14:25;PLAZO VENCIDO NO RECL.;310718-A;complete
109604016;2;44205401;31/7/2020 11:00;CERRADO/AUSENTE/1-VISIT;310718-A;middle
109558044;0;44205402;22/7/2020 19:22;IMPUESTA;310718-A;start
109584118;9;44205402;28/7/2020 14:25;PLAZO VENCIDO NO RECL.;310718-A;complete
109604015;2;44205402;31/7/2020 11:00;CERRADO/AUSENTE/1-VISIT;310718-A;middle
109558057;0;44205484;22/7/2020 19:50;IMPUESTA;310718-A;start
109600457;1;44205484;28/7/2020 10:32;ENTREGADO;310718-A;complete
109558122;0;44205485;22/7/2020 19:02;IMPUESTA;310718-A;start
109588707;1;44205485;29/7/2020 11:23;ENTREGADO;310718-A;complete
109560343;0;44205570;22/7/2020 17:56;IMPUESTA;310718-A;start
109585613;2;44205570;28/7/2020 9:29;CERRADO/AUSENTE/1-VISIT;310718-A;middle
109585614;9;44205570;28/7/2020 15:20;PLAZO VENCIDO NO RECL.;310718-A;complete
109560342;0;44205571;22/7/2020 17:56;IMPUESTA;310718-A;start
109585611;2;44205571;28/7/2020 10:05;CERRADO/AUSENTE/1-VISIT;310718-A;middle
109585612;9;44205571;28/7/2020 15:20;PLAZO VENCIDO NO RECL.;310718-A;complete
109560378;0;44205655;22/7/2020 17:58;IMPUESTA;310718-A;start
109590707;1;44205655;29/7/2020 9:22;ENTREGADO;310718-A;complete
109557989;0;44205656;22/7/2020 19:40;IMPUESTA;310718-A;start
109588659;1;44205656;29/7/2020 10:05;ENTREGADO;310718-A;complete
109558066;0;44205771;22/7/2020 19:50;IMPUESTA;310718-A;start
109588680;1;44205771;29/7/2020 10:10;ENTREGADO;310718-A;complete
109558065;0;44205772;22/7/2020 19:49;IMPUESTA;310718-A;start
109672529;2;44205772;5/8/2020 16:50;CERRADO/AUSENTE/1-VISIT;310718-A;middle
109672530;1;44205772;6/8/2020 8:45;ENTREGADO;310718-A;complete
109559349;0;44206543;22/7/2020 17:51;IMPUESTA;310718-A;start
109605952;2;44206543;31/7/2020 10:00;CERRADO/AUSENTE/1-VISIT;310718-A;middle
109610858;80;44206543;3/8/2020 8:12;EN ESPERA EN SUCURSAL;310718-A;complete
109610859;3;44206543;3/8/2020 15:22;ENTREGA EN OFICINA;310718-A;complete
